rs=5.2, 
Re fxc, Im fxc 
7.821932987996447e+00, -6.986322899494274e+00 
7.785372293560137e+00, -6.856965583034880e+00 
7.777737128456972e+00, -6.710429145093363e+00 
7.740442283529974e+00, -6.588413333540858e+00 
7.727814895090122e+00, -6.444519837365823e+00 
7.689639069574297e+00, -6.329111380229517e+00 
7.649113962488267e+00, -6.211059981326733e+00 
7.634137292478211e+00, -6.079500213395271e+00 
7.593024864999630e+00, -5.968202999006825e+00 
7.574671102732406e+00, -5.839286172841843e+00 
7.533411845155687e+00, -5.734449482771461e+00 
7.512121480925706e+00, -5.607881938176684e+00 
7.470862223348987e+00, -5.508771621933675e+00 
7.427400514300201e+00, -5.407458854218598e+00 
7.405229169481395e+00, -5.290875756297192e+00 
-9.706790957791281e+00, 0.000000000000000e+00 
-9.708699749067073e+00, -1.960475470335797e-03 
-9.711636351029828e+00, -4.379501337155918e-03 
-9.715747593777685e+00, -7.117442177131322e-03 
-9.721033477310646e+00, -9.868157235644714e-03 
-9.727200341432434e+00, -1.234870491358457e-02 
-9.734688676437461e+00, -1.439390135054587e-02 
-9.742911161933177e+00, -1.547442404274188e-02 
-9.752895608606547e+00, -1.506770467090020e-02 
-9.765816657242674e+00, -1.288492843198379e-02 
-9.780352836958315e+00, -7.619894772958845e-03 
-9.806488594426842e+00, -4.511942085676205e-03 
-9.830568730521440e+00, -5.704349312653213e-03 
-9.856117167597414e+00, -7.173824934816234e-03 
-9.882987075556631e+00, -8.784257451191534e-03 
-9.912499925282328e+00, -1.088936056819306e-02 
-9.943774736185677e+00, -1.311515802586384e-02 
-9.976958338364819e+00, -1.592225584206215e-02 
-1.001263805221230e+01, -1.898513168921649e-02 
-1.004993289713930e+01, -2.255457137494621e-02 
-1.009031117412719e+01, -2.664232130710233e-02 
-1.013201092199833e+01, -3.110008308656569e-02 
-1.017723459222477e+01, -3.642267414406065e-02 
-1.022436705372700e+01, -4.201102767918500e-02 
-1.027355513660316e+01, -4.870207525132417e-02 
-1.032597348163835e+01, -5.582480331198846e-02 
-1.037986012765492e+01, -6.388283909779048e-02 
-1.043756435622307e+01, -7.278808454984756e-02 
-1.049644322557633e+01, -8.238343146315225e-02 
-1.055943333767744e+01, -9.331786887147361e-02 
-1.062477273134876e+01, -1.047324407007055e-01 
-1.069202091629587e+01, -1.178517099693172e-01 
-1.076323351389269e+01, -1.316405244854373e-01 
-1.083591441247090e+01, -1.468594641574194e-01 
-1.091329387418952e+01, -1.633191181586659e-01 
-1.099140748639882e+01, -1.808506318763182e-01 
-1.107524747243550e+01, -2.002909368697619e-01 
-1.116158357014052e+01, -2.204947583735220e-01 
-1.124982845912134e+01, -2.431212764965557e-01 
-1.134321240153697e+01, -2.667462392869264e-01 
-1.143777098473771e+01, -2.924121404414124e-01 
-1.153879009225651e+01, -3.198546857833658e-01 
-1.163995602987345e+01, -3.488389471557659e-01 
-1.174949128308424e+01, -3.805248823339014e-01 
-1.186210996835593e+01, -4.133560922775116e-01 
-1.197693110509968e+01, -4.495643944782911e-01 
-1.209938740694660e+01, -4.872850466898898e-01 
-1.222345883987303e+01, -5.278542028053618e-01 
-1.235898302045422e+01, -5.712571798148930e-01 
-1.249318573015216e+01, -6.169507063553737e-01 
-1.265102808565028e+01, -6.743172256978091e-01 
-1.281327534409254e+01, -7.336219023356632e-01 
-1.296612547625399e+01, -8.114859033781342e-01 
-1.312940054538321e+01, -9.016836326641797e-01 
-1.328680241058692e+01, -9.922778032151973e-01 
-1.344596623696829e+01, -1.095440630166810e+00 
-1.360454274295710e+01, -1.197883989637547e+00 
-1.376458754992730e+01, -1.312205904047632e+00 
-1.392830310935094e+01, -1.430213253920975e+00 
-1.408643912504534e+01, -1.550966326629495e+00 
-1.425000785437084e+01, -1.680176812990752e+00 
-1.441152096232241e+01, -1.812764391609178e+00 
-1.457905410429763e+01, -1.955630077097250e+00 
-1.474467845499706e+01, -2.099523573272286e+00 
-1.491500136883690e+01, -2.251052234550487e+00 
-1.508826088463949e+01, -2.406838968674684e+00 
-1.525711549749795e+01, -2.569379887313219e+00 
-1.543624821722605e+01, -2.739702801153058e+00 
-1.560950773302865e+01, -2.914724278133306e+00 
-1.579304535570089e+01, -3.099289711492510e+00 
-1.597217807542900e+01, -3.286644916716333e+00 
-1.616158890202675e+01, -3.486040189987454e+00 
-1.635393633058726e+01, -3.690574516693399e+00 
-1.653600565227812e+01, -3.907002081348503e+00 
-1.673422628476414e+01, -4.133854582971392e+00 
-1.692070050939913e+01, -4.363203196262623e+00 
-1.712332604482928e+01, -4.600186974657019e+00 
-1.731420517240841e+01, -4.842456636584375e+00 
-1.752270391176408e+01, -5.094270254890688e+00 
-1.772679774817561e+01, -5.346964853785828e+00 
-1.792648668164301e+01, -5.610524879943164e+00 
-1.814673182884970e+01, -5.882160561498080e+00 
-1.837285017998190e+01, -6.151593791580927e+00 
-1.861218323994650e+01, -6.431745618827834e+00 
-1.886619930972487e+01, -6.706317902345504e+00 
-1.913489838931703e+01, -7.002180550093155e+00 
-1.943296348853675e+01, -7.303475911471905e+00 
-1.975598970443989e+01, -7.581131627050469e+00 
-2.011719174585886e+01, -7.878903066073910e+00 
-2.052537941868192e+01, -8.167864699209085e+00 
-2.098936252879734e+01, -8.476648395592861e+00 
-2.154144369779544e+01, -8.767225159807550e+00 
-2.219336933352724e+01, -9.076743006682015e+00 
-2.299359336837820e+01, -9.390225266206203e+00 
-2.399350633669657e+01, -9.678012258556274e+00 
-2.528561120030913e+01, -9.986649124841913e+00 
