# omega (a.u.), Re alpha(w), Im alpha(w)
6.407196451466902198e-01,6.059258664261390342e-02,-1.563335835906566051e-01
6.425607935522842373e-01,6.091552256152900358e-02,-1.567008654608975093e-01
6.444019419578781438e-01,6.123910769065261245e-02,-1.570675194865962521e-01
6.462430903634720503e-01,6.156333995392188757e-02,-1.574335448743146570e-01
6.480842387690659567e-01,6.188821727332263073e-02,-1.577989408373025870e-01
6.499253871746599742e-01,6.221373756891578760e-02,-1.581637065954938359e-01
6.517665355802538807e-01,6.253989875886205307e-02,-1.585278413755013549e-01
6.536076839858478982e-01,6.286669875945063990e-02,-1.588913444106135331e-01
6.554488323914418046e-01,6.319413548512312073e-02,-1.592542149407895069e-01
6.572899807970356001e-01,6.352220684850115595e-02,-1.596164522126541918e-01
6.591311292026296176e-01,6.385091076041261859e-02,-1.599780554794940357e-01
6.609722776082235240e-01,6.418024512991739317e-02,-1.603390240012516343e-01
6.628134260138175415e-01,6.451020786433306342e-02,-1.606993570445214570e-01
6.646545744194114480e-01,6.484079686926230712e-02,-1.610590538825439344e-01
6.664957228250053545e-01,6.517201004861866709e-02,-1.614181137952009071e-01
6.683368712305992609e-01,6.550384530465136468e-02,-1.617765360690099630e-01
6.701780196361932784e-01,6.583630053797281945e-02,-1.621343199971188864e-01
6.720191680417871849e-01,6.616937364758478102e-02,-1.624914648793008287e-01
6.738603164473812024e-01,6.650306253090328135e-02,-1.628479700219473414e-01
6.757014648529751089e-01,6.683736508378529395e-02,-1.632038347380638244e-01
6.775426132585689043e-01,6.717227920055442170e-02,-1.635590583472629478e-01
6.793837616641629218e-01,6.750780277402736174e-02,-1.639136401757589345e-01
6.812249100697568283e-01,6.784393369553956554e-02,-1.642675795563612318e-01
6.830660584753508457e-01,6.818066985497045485e-02,-1.646208758284682661e-01
6.849072068809447522e-01,6.851800914077042781e-02,-1.649735283380612538e-01
6.867483552865387697e-01,6.885594943998588069e-02,-1.653255364376975123e-01
